Time,Reading
2023-10-05 22:29:56,-15.5
2023-10-05 22:30:26,-15.6
2023-10-05 22:30:56,-15.8
2023-10-05 22:31:26,-15.9
2023-10-05 22:31:56,-16.0
2023-10-05 22:32:25,-16.1
2023-10-05 22:32:56,-16.2
2023-10-05 22:33:26,-16.3
2023-10-05 22:33:56,-16.5
2023-10-05 22:34:26,-16.6
2023-10-05 22:34:56,-16.7
2023-10-05 22:35:26,-16.8
2023-10-05 22:35:56,-16.9
2023-10-05 22:36:26,-17.0
2023-10-05 22:36:56,-17.1
2023-10-05 22:37:26,-17.2
2023-10-05 22:37:56,-17.3
2023-10-05 22:38:26,-17.4
2023-10-05 22:38:55,-17.5
2023-10-05 22:39:26,-17.6
2023-10-05 22:39:56,-17.7
2023-10-05 22:40:26,-17.8
2023-10-05 22:40:56,-17.9
2023-10-05 22:41:26,-18.0
2023-10-05 22:41:56,-18.1
2023-10-05 22:42:26,-18.2
2023-10-05 22:42:56,-18.2
2023-10-05 22:43:26,-18.4
2023-10-05 22:43:56,-18.4
2023-10-05 22:44:26,-18.5
2023-10-05 22:44:56,-18.6
2023-10-05 22:45:26,-18.7
2023-10-05 22:45:56,-18.8
2023-10-05 22:46:26,-18.8
2023-10-05 22:46:56,-18.9
2023-10-05 22:47:26,-19.0
2023-10-05 22:47:56,-19.1
2023-10-05 22:48:26,-19.1
2023-10-05 22:48:56,-19.2
2023-10-05 22:49:26,-19.3
2023-10-05 22:49:56,-19.4
2023-10-05 22:50:26,-19.4
2023-10-05 22:50:56,-19.5
2023-10-05 22:51:26,-19.5
2023-10-05 22:51:56,-19.6
2023-10-05 22:52:26,-19.7
2023-10-05 22:52:56,-19.7
2023-10-05 22:53:26,-19.8
2023-10-05 22:53:56,-19.9
2023-10-05 22:54:26,-19.9
2023-10-05 22:54:55,-20.0
2023-10-05 22:55:26,-20.0
2023-10-05 22:55:56,-20.1
2023-10-05 22:56:26,-20.2
2023-10-05 22:56:56,-20.2
2023-10-05 22:57:26,-20.3
2023-10-05 22:57:56,-20.3
2023-10-05 22:58:26,-20.3
2023-10-05 22:58:56,-20.4
2023-10-05 22:59:26,-20.5
2023-10-05 22:59:56,-20.5
2023-10-05 23:00:26,-20.6
2023-10-05 23:00:56,-20.6
2023-10-05 23:01:25,-20.7
2023-10-05 23:01:56,-20.7
2023-10-05 23:02:26,-20.8
2023-10-05 23:02:56,-20.8
2023-10-05 23:03:26,-20.9
2023-10-05 23:03:56,-20.9
2023-10-05 23:04:26,-20.9
2023-10-05 23:04:56,-21.0
2023-10-05 23:05:26,-21.0
2023-10-05 23:05:56,-21.1
2023-10-05 23:06:26,-21.1
2023-10-05 23:06:56,-21.2
2023-10-05 23:07:26,-21.2
2023-10-05 23:07:55,-21.2
2023-10-05 23:08:26,-21.3
2023-10-05 23:08:56,-21.3
2023-10-05 23:09:26,-21.3
2023-10-05 23:09:56,-21.4
2023-10-05 23:10:26,-21.4
2023-10-05 23:10:56,-21.4
2023-10-05 23:11:26,-21.4
2023-10-05 23:11:56,-21.3
2023-10-05 23:12:26,-21.3
2023-10-05 23:12:56,-21.3
2023-10-05 23:13:26,-21.2
2023-10-05 23:13:56,-21.2
2023-10-05 23:14:25,-21.2
2023-10-05 23:14:56,-21.1
2023-10-05 23:15:26,-21.0
2023-10-05 23:15:56,-20.9
2023-10-05 23:16:26,-20.9
2023-10-05 23:16:56,-20.8
2023-10-05 23:17:26,-20.7
2023-10-05 23:17:56,-20.7
2023-10-05 23:18:26,-20.6
2023-10-05 23:18:56,-20.5
2023-10-05 23:19:26,-20.4
2023-10-05 23:19:56,-20.3
2023-10-05 23:20:26,-20.2
2023-10-05 23:20:55,-20.1
2023-10-05 23:21:26,-20.0
2023-10-05 23:21:56,-20.0
2023-10-05 23:22:26,-19.9
2023-10-05 23:22:56,-19.8
2023-10-05 23:23:26,-19.7
2023-10-05 23:23:56,-19.6
2023-10-05 23:24:26,-19.5
2023-10-05 23:24:56,-19.4
2023-10-05 23:25:26,-19.3
2023-10-05 23:25:56,-19.2
2023-10-05 23:26:26,-19.1
2023-10-05 23:26:56,-19.0
2023-10-05 23:27:25,-18.9
2023-10-05 23:27:56,-18.8
2023-10-05 23:28:26,-18.7
2023-10-05 23:28:56,-18.6
2023-10-05 23:29:26,-18.5
2023-10-05 23:29:56,-18.4
2023-10-05 23:30:26,-18.4
2023-10-05 23:30:56,-18.3
2023-10-05 23:31:26,-18.2
2023-10-05 23:31:56,-18.1
2023-10-05 23:32:26,-18.0
2023-10-05 23:32:56,-17.9
2023-10-05 23:33:26,-17.8
2023-10-05 23:33:56,-18.9
2023-10-05 23:34:26,-18.7
2023-10-05 23:34:56,-17.5
2023-10-05 23:35:26,-17.4
2023-10-05 23:35:56,-17.3
2023-10-05 23:36:26,-17.2
2023-10-05 23:36:56,-17.1
2023-10-05 23:37:26,-17.0
2023-10-05 23:37:56,-16.9
2023-10-05 23:38:26,-16.9
2023-10-05 23:38:56,-16.7
2023-10-05 23:39:26,-16.7
2023-10-05 23:39:56,-16.6
2023-10-05 23:40:26,-16.5
2023-10-05 23:40:56,-16.4
2023-10-05 23:41:26,-16.3
2023-10-05 23:41:56,-16.2
2023-10-05 23:42:26,-16.1
2023-10-05 23:42:56,-16.7
2023-10-05 23:43:25,-16.0
2023-10-05 23:43:56,-15.9
2023-10-05 23:44:26,-15.9
2023-10-05 23:44:56,-15.7
2023-10-05 23:45:26,-15.6
2023-10-05 23:45:56,-15.5
2023-10-05 23:46:26,-15.4
2023-10-05 23:46:56,-15.4
2023-10-05 23:47:26,-15.3
2023-10-05 23:47:56,-15.3
2023-10-05 23:48:26,-15.8
2023-10-05 23:48:56,-15.3
2023-10-05 23:49:26,-16.1
2023-10-05 23:49:55,-14.9
2023-10-05 23:50:26,-16.3
2023-10-05 23:50:56,-14.7
2023-10-05 23:51:26,-15.7
2023-10-05 23:51:56,-14.6
2023-10-05 23:52:26,-14.5
2023-10-05 23:52:56,-14.5
2023-10-05 23:53:26,-14.7
2023-10-05 23:53:56,-16.0
2023-10-05 23:54:26,-20.0
2023-10-05 23:54:56,-14.2
2023-10-05 23:55:26,-14.3
2023-10-05 23:55:56,-14.3
2023-10-05 23:56:25,-13.8
2023-10-05 23:56:56,-13.7
2023-10-05 23:57:26,-13.6
2023-10-05 23:57:56,-13.5
2023-10-05 23:58:26,-13.5
2023-10-05 23:58:56,-15.0
2023-10-05 23:59:26,-13.3
2023-10-05 23:59:56,-13.2
2023-10-06 00:00:26,-13.1
2023-10-06 00:00:56,-13.1
2023-10-06 00:01:26,-13.0
2023-10-06 00:01:56,-12.9
2023-10-06 00:02:26,-12.8
2023-10-06 00:02:55,-12.8
2023-10-06 00:03:26,-12.7
2023-10-06 00:03:56,-12.6
2023-10-06 00:04:26,-12.5
2023-10-06 00:04:56,-12.5
2023-10-06 00:05:26,-12.4
2023-10-06 00:05:56,-12.4
2023-10-06 00:06:26,-12.4
2023-10-06 00:06:56,-12.4
2023-10-06 00:07:26,-12.4
2023-10-06 00:07:56,-12.4
2023-10-06 00:08:26,-12.5
2023-10-06 00:08:56,-12.6
2023-10-06 00:09:25,-12.6
2023-10-06 00:09:56,-12.7
2023-10-06 00:10:26,-12.8
2023-10-06 00:10:56,-12.9
2023-10-06 00:11:26,-13.0
2023-10-06 00:11:56,-13.2
2023-10-06 00:12:26,-13.3
2023-10-06 00:12:56,-13.4
2023-10-06 00:13:26,-13.5
2023-10-06 00:13:56,-13.7
2023-10-06 00:14:26,-13.8
2023-10-06 00:14:56,-13.9
2023-10-06 00:15:26,-14.1
2023-10-06 00:15:55,-14.2
2023-10-06 00:16:26,-14.3
2023-10-06 00:16:56,-14.5
2023-10-06 00:17:26,-14.6
2023-10-06 00:17:56,-14.7
2023-10-06 00:18:26,-14.9
2023-10-06 00:18:56,-15.0
2023-10-06 00:19:26,-15.1
2023-10-06 00:19:56,-15.2
2023-10-06 00:20:26,-15.4
2023-10-06 00:20:56,-15.5
2023-10-06 00:21:26,-15.6
2023-10-06 00:21:56,-15.7
2023-10-06 00:22:26,-15.9
2023-10-06 00:22:56,-16.0
2023-10-06 00:23:26,-16.1
2023-10-06 00:23:56,-16.2
2023-10-06 00:24:26,-16.4
2023-10-06 00:24:56,-16.5
2023-10-06 00:25:26,-16.6
2023-10-06 00:25:56,-16.7
2023-10-06 00:26:26,-16.8
2023-10-06 00:26:56,-16.9
2023-10-06 00:27:26,-17.0
2023-10-06 00:27:56,-17.2
2023-10-06 00:28:26,-17.3
2023-10-06 00:28:56,-17.4
2023-10-06 00:29:26,-17.5
2023-10-06 00:29:56,-17.6
2023-10-06 00:30:26,-17.7
2023-10-06 00:30:56,-17.7
2023-10-06 00:31:26,-17.9
2023-10-06 00:31:55,-18.0
2023-10-06 00:32:26,-18.0
2023-10-06 00:32:56,-18.1
2023-10-06 00:33:26,-18.2
2023-10-06 00:33:56,-18.3
2023-10-06 00:34:26,-18.4
2023-10-06 00:34:56,-18.5
2023-10-06 00:35:26,-18.6
2023-10-06 00:35:56,-18.7
2023-10-06 00:36:26,-18.8
2023-10-06 00:36:56,-18.9
2023-10-06 00:37:26,-18.9
2023-10-06 00:37:56,-19.0
2023-10-06 00:38:25,-19.1
2023-10-06 00:38:56,-19.2
2023-10-06 00:39:26,-19.2
2023-10-06 00:39:56,-19.3
2023-10-06 00:40:26,-19.4
2023-10-06 00:40:56,-19.5
2023-10-06 00:41:26,-19.5
2023-10-06 00:41:56,-19.6
2023-10-06 00:42:26,-19.7
2023-10-06 00:42:56,-19.7
2023-10-06 00:43:26,-19.8
2023-10-06 00:43:56,-19.8
2023-10-06 00:44:26,-19.9
2023-10-06 00:44:55,-20.0
2023-10-06 00:45:26,-20.0
2023-10-06 00:45:56,-20.1
2023-10-06 00:46:26,-20.1
2023-10-06 00:46:56,-20.2
2023-10-06 00:47:26,-20.3
2023-10-06 00:47:56,-20.3
2023-10-06 00:48:26,-20.4
2023-10-06 00:48:56,-20.4
2023-10-06 00:49:26,-20.5
2023-10-06 00:49:56,-20.5
2023-10-06 00:50:26,-20.6
2023-10-06 00:50:56,-20.6
2023-10-06 00:51:25,-20.7
2023-10-06 00:51:56,-20.7
2023-10-06 00:52:26,-20.8
2023-10-06 00:52:56,-20.8
2023-10-06 00:53:26,-20.9
2023-10-06 00:53:56,-20.9
2023-10-06 00:54:26,-21.0
2023-10-06 00:54:56,-21.0
2023-10-06 00:55:26,-21.1
2023-10-06 00:55:56,-21.1
2023-10-06 00:56:26,-21.1
2023-10-06 00:56:56,-21.2
2023-10-06 00:57:26,-21.2
2023-10-06 00:57:56,-21.3
2023-10-06 00:58:26,-21.3
2023-10-06 00:58:56,-21.3
2023-10-06 00:59:26,-21.4
2023-10-06 00:59:56,-21.4
2023-10-06 01:00:26,-21.4
2023-10-06 01:00:56,-21.4
2023-10-06 01:01:26,-21.4
2023-10-06 01:01:56,-21.4
2023-10-06 01:02:26,-21.4
2023-10-06 01:02:56,-21.4
2023-10-06 01:03:26,-21.4
2023-10-06 01:03:56,-21.3
2023-10-06 01:04:26,-21.3
2023-10-06 01:04:56,-21.2
2023-10-06 01:05:26,-21.2
2023-10-06 01:05:56,-21.1
2023-10-06 01:06:26,-21.0
2023-10-06 01:06:56,-20.9
2023-10-06 01:07:25,-20.9
2023-10-06 01:07:56,-20.8
2023-10-06 01:08:26,-20.7
2023-10-06 01:08:56,-20.6
2023-10-06 01:09:26,-20.6
2023-10-06 01:09:56,-20.5
2023-10-06 01:10:26,-20.4
2023-10-06 01:10:56,-20.3
2023-10-06 01:11:26,-20.2
2023-10-06 01:11:56,-20.2
2023-10-06 01:12:26,-20.0
2023-10-06 01:12:56,-20.0
2023-10-06 01:13:26,-19.9
2023-10-06 01:13:55,-19.8
2023-10-06 01:14:26,-19.7
2023-10-06 01:14:56,-19.6
2023-10-06 01:15:26,-19.5
2023-10-06 01:15:56,-19.4
2023-10-06 01:16:26,-19.3
2023-10-06 01:16:56,-19.2
2023-10-06 01:17:26,-19.1
2023-10-06 01:17:56,-19.0
2023-10-06 01:18:26,-18.9
2023-10-06 01:18:56,-18.8
2023-10-06 01:19:26,-18.7
2023-10-06 01:19:56,-18.6
2023-10-06 01:20:25,-18.5
2023-10-06 01:20:56,-18.4
2023-10-06 01:21:26,-18.3
2023-10-06 01:21:56,-18.3
2023-10-06 01:22:26,-18.2
2023-10-06 01:22:56,-18.1
2023-10-06 01:23:26,-18.0
2023-10-06 01:23:56,-17.9
2023-10-06 01:24:26,-17.8
2023-10-06 01:24:56,-17.7
2023-10-06 01:25:26,-17.6
2023-10-06 01:25:56,-17.5
2023-10-06 01:26:26,-17.4
2023-10-06 01:26:55,-17.3
2023-10-06 01:27:26,-17.2
2023-10-06 01:27:56,-17.1
2023-10-06 01:28:26,-17.0
2023-10-06 01:28:56,-16.9
2023-10-06 01:29:26,-16.8
2023-10-06 01:29:56,-16.7
2023-10-06 01:30:26,-16.7
2023-10-06 01:30:56,-16.6
2023-10-06 01:31:26,-16.5
2023-10-06 01:31:56,-16.4
2023-10-06 01:32:26,-16.3
2023-10-06 01:32:56,-16.2
2023-10-06 01:33:25,-16.1
2023-10-06 01:33:56,-16.0
2023-10-06 01:34:26,-15.9
2023-10-06 01:34:56,-15.8
2023-10-06 01:35:26,-15.8
2023-10-06 01:35:56,-15.7
2023-10-06 01:36:26,-15.6
2023-10-06 01:36:56,-15.5
2023-10-06 01:37:26,-15.4
2023-10-06 01:37:56,-15.3
2023-10-06 01:38:26,-15.2
2023-10-06 01:38:56,-15.1
2023-10-06 01:39:26,-15.1
2023-10-06 01:39:56,-15.0
2023-10-06 01:40:26,-14.9
2023-10-06 01:40:56,-14.8
2023-10-06 01:41:26,-14.7
2023-10-06 01:41:56,-14.6
2023-10-06 01:42:26,-14.6
2023-10-06 01:42:56,-14.5
2023-10-06 01:43:26,-14.4
2023-10-06 01:43:56,-14.3
2023-10-06 01:44:26,-14.2
2023-10-06 01:44:56,-14.2
2023-10-06 01:45:26,-14.1
2023-10-06 01:45:56,-14.0
2023-10-06 01:46:26,-13.9
2023-10-06 01:46:56,-13.8
2023-10-06 01:47:26,-13.8
2023-10-06 01:47:56,-13.7
2023-10-06 01:48:26,-13.6
2023-10-06 01:48:56,-13.5
2023-10-06 01:49:27,-13.5
2023-10-06 01:49:56,-13.4
2023-10-06 01:50:26,-13.3
2023-10-06 01:50:56,-13.2
2023-10-06 01:51:26,-13.2
2023-10-06 01:51:56,-13.1
2023-10-06 01:52:26,-13.0
2023-10-06 01:52:56,-12.9
2023-10-06 01:53:26,-12.8
2023-10-06 01:53:56,-12.8
2023-10-06 01:54:26,-12.7
2023-10-06 01:54:56,-12.6
2023-10-06 01:55:26,-12.6
2023-10-06 01:55:57,-12.5
2023-10-06 01:56:26,-12.4
2023-10-06 01:56:56,-12.4
2023-10-06 01:57:26,-12.3
2023-10-06 01:57:56,-12.3
2023-10-06 01:58:26,-12.3
2023-10-06 01:58:56,-12.4
2023-10-06 01:59:26,-12.4
2023-10-06 01:59:56,-12.5
2023-10-06 02:00:26,-12.6
2023-10-06 02:00:56,-12.7
2023-10-06 02:01:26,-12.8
2023-10-06 02:01:56,-12.9
2023-10-06 02:02:27,-13.0
2023-10-06 02:02:56,-13.1
2023-10-06 02:03:26,-13.2
2023-10-06 02:03:56,-13.3
2023-10-06 02:04:26,-13.5
2023-10-06 02:04:56,-13.6
2023-10-06 02:05:26,-13.7
2023-10-06 02:05:56,-13.8
2023-10-06 02:06:26,-14.0
2023-10-06 02:06:56,-14.1
2023-10-06 02:07:26,-14.3
2023-10-06 02:07:56,-14.5
2023-10-06 02:08:26,-15.1
2023-10-06 02:08:57,-14.7
2023-10-06 02:09:26,-14.8
2023-10-06 02:09:56,-15.2
2023-10-06 02:10:26,-15.1
2023-10-06 02:10:56,-15.2
2023-10-06 02:11:26,-15.4
2023-10-06 02:11:56,-15.5
2023-10-06 02:12:26,-15.6
2023-10-06 02:12:56,-15.8
2023-10-06 02:13:26,-15.8
2023-10-06 02:13:56,-16.0
2023-10-06 02:14:26,-16.1
2023-10-06 02:14:56,-16.2
2023-10-06 02:15:26,-16.3
2023-10-06 02:15:56,-16.6
2023-10-06 02:16:26,-16.7
2023-10-06 02:16:56,-16.7
2023-10-06 02:17:26,-17.1
2023-10-06 02:17:56,-17.0
2023-10-06 02:18:26,-17.1
2023-10-06 02:18:56,-17.2
2023-10-06 02:19:26,-17.3
2023-10-06 02:19:56,-17.4
2023-10-06 02:20:26,-17.5
2023-10-06 02:20:56,-17.6
2023-10-06 02:21:26,-17.7
2023-10-06 02:21:56,-17.8
2023-10-06 02:22:26,-17.9
2023-10-06 02:22:56,-18.0
2023-10-06 02:23:26,-18.1
2023-10-06 02:23:56,-18.1
2023-10-06 02:24:26,-18.2
2023-10-06 02:24:57,-18.3
2023-10-06 02:25:26,-18.4
2023-10-06 02:25:56,-18.5
2023-10-06 02:26:26,-18.6
2023-10-06 02:26:56,-18.7
2023-10-06 02:27:26,-18.8
2023-10-06 02:27:56,-18.9
2023-10-06 02:28:26,-18.9
2023-10-06 02:28:56,-19.0
2023-10-06 02:29:26,-19.1
2023-10-06 02:29:56,-19.2
2023-10-06 02:30:26,-19.2
2023-10-06 02:30:56,-19.3
2023-10-06 02:31:27,-19.4
2023-10-06 02:31:56,-20.3
2023-10-06 02:32:26,-19.7
2023-10-06 02:32:56,-19.7
2023-10-06 02:33:26,-19.7
2023-10-06 02:33:56,-19.8
2023-10-06 02:34:26,-19.8
2023-10-06 02:34:56,-19.9
2023-10-06 02:35:26,-20.0
2023-10-06 02:35:56,-20.0
2023-10-06 02:36:26,-20.1
2023-10-06 02:36:56,-20.1
2023-10-06 02:37:26,-20.2
2023-10-06 02:37:57,-20.3
2023-10-06 02:38:26,-20.3
2023-10-06 02:38:56,-20.4
2023-10-06 02:39:26,-20.4
2023-10-06 02:39:56,-20.5
2023-10-06 02:40:26,-20.6
2023-10-06 02:40:56,-20.6
2023-10-06 02:41:26,-20.7
2023-10-06 02:41:56,-21.9
2023-10-06 02:42:26,-21.6
2023-10-06 02:42:56,-21.3
2023-10-06 02:43:26,-21.4
2023-10-06 02:43:56,-29.1
2023-10-06 02:44:27,-29.4
2023-10-06 02:44:56,-30.4
2023-10-06 02:45:26,-29.1
2023-10-06 02:45:56,-38.7
2023-10-06 02:46:26,-44.6
2023-10-06 02:46:56,-43.7
2023-10-06 02:47:26,-41.2
2023-10-06 02:47:56,-45.8
2023-10-06 02:48:26,-43.4
2023-10-06 02:48:56,-43.4
2023-10-06 02:49:26,-43.1
2023-10-06 02:49:56,-46.8
2023-10-06 02:50:26,-46.8
2023-10-06 02:50:56,-41.8
2023-10-06 02:51:26,-35.1
2023-10-06 02:51:56,-41.1
2023-10-06 02:52:26,-38.9
2023-10-06 02:52:56,-39.9
2023-10-06 02:53:26,-34.0
2023-10-06 02:53:56,-33.0
2023-10-06 02:54:26,-26.9
2023-10-06 02:54:56,-25.9
2023-10-06 02:55:26,-25.2
2023-10-06 02:55:56,-29.5
2023-10-06 02:56:26,-29.1
2023-10-06 02:56:56,-34.2
2023-10-06 02:57:26,-34.8
2023-10-06 02:57:56,-45.8
2023-10-06 02:58:26,-46.8
2023-10-06 02:58:56,-35.8
2023-10-06 02:59:26,-27.7
2023-10-06 02:59:56,-29.9
2023-10-06 03:00:27,-24.1
2023-10-06 03:00:56,-22.9
2023-10-06 03:01:26,-22.4
2023-10-06 03:01:56,-46.8
2023-10-06 03:02:26,-25.7
2023-10-06 03:02:56,-21.8
2023-10-06 03:03:26,-21.6
2023-10-06 03:03:56,-21.3
2023-10-06 03:04:26,-46.8
2023-10-06 03:04:56,-46.8
2023-10-06 03:05:26,-46.8
2023-10-06 03:05:56,-46.8
2023-10-06 03:06:26,-21.3
2023-10-06 03:06:57,-22.7
2023-10-06 03:07:26,-46.8
2023-10-06 03:07:56,-46.8
2023-10-06 03:08:26,-46.8
2023-10-06 03:08:56,-46.8
2023-10-06 03:09:26,-46.8
2023-10-06 03:09:56,-24.6
2023-10-06 03:10:26,-21.8
2023-10-06 03:10:56,-21.3
2023-10-06 03:11:26,-23.8
2023-10-06 03:11:56,-22.1
2023-10-06 03:12:26,-26.7
2023-10-06 03:12:56,-31.0
2023-10-06 03:13:27,-21.2
2023-10-06 03:13:56,-21.0
2023-10-06 03:14:26,-23.8
2023-10-06 03:14:56,-22.6
2023-10-06 03:15:26,-21.5
2023-10-06 03:15:56,-25.2
2023-10-06 03:16:26,-44.2
2023-10-06 03:16:56,-34.6
2023-10-06 03:17:26,-35.4
2023-10-06 03:17:56,-25.3
2023-10-06 03:18:26,-20.0
2023-10-06 03:18:56,-33.2
2023-10-06 03:19:26,-17.9
2023-10-06 03:19:57,-38.7
2023-10-06 03:20:26,-36.7
2023-10-06 03:20:56,-46.8
2023-10-06 03:21:26,-17.4
2023-10-06 03:21:56,-20.3
2023-10-06 03:22:26,-17.0
2023-10-06 03:22:56,-17.1
2023-10-06 03:23:26,-17.4
2023-10-06 03:23:56,-17.0
2023-10-06 03:24:26,-17.0
2023-10-06 03:24:56,-17.1
2023-10-06 03:25:26,-17.2
2023-10-06 03:25:56,-16.5
2023-10-06 03:26:26,-17.2
2023-10-06 03:26:56,-19.1
2023-10-06 03:27:26,-16.9
2023-10-06 03:27:56,-18.8
2023-10-06 03:28:26,-17.0
2023-10-06 03:28:56,-16.1
2023-10-06 03:29:26,-16.9
2023-10-06 03:29:56,-16.1
2023-10-06 03:30:26,-16.3
2023-10-06 03:30:56,-16.7
2023-10-06 03:31:26,-16.4
2023-10-06 03:31:56,-46.8
2023-10-06 03:32:26,-46.8
2023-10-06 03:32:56,-46.8
2023-10-06 03:33:26,-46.8
2023-10-06 03:33:56,-16.1
2023-10-06 03:34:26,-15.2
2023-10-06 03:34:56,-46.8
2023-10-06 03:35:26,-46.8
2023-10-06 03:35:55,-46.8
2023-10-06 03:36:26,-46.8
2023-10-06 03:36:56,-46.8
2023-10-06 03:37:26,-46.8
2023-10-06 03:37:56,-46.8
2023-10-06 03:38:26,-46.8
2023-10-06 03:38:56,-46.8
2023-10-06 03:39:26,-14.3
2023-10-06 03:39:56,-14.4
2023-10-06 03:40:26,-46.8
2023-10-06 03:40:56,-46.8
2023-10-06 03:41:26,-46.8
2023-10-06 03:41:56,-15.1
2023-10-06 03:42:25,-14.7
2023-10-06 03:42:56,-14.8
2023-10-06 03:43:26,-14.3
2023-10-06 03:43:56,-15.1
2023-10-06 03:44:26,-14.4
2023-10-06 03:44:56,-14.0
2023-10-06 03:45:26,-13.4
2023-10-06 03:45:56,-13.2
2023-10-06 03:46:26,-14.7
2023-10-06 03:46:56,-13.6
2023-10-06 03:47:26,-13.9
2023-10-06 03:47:56,-12.9
2023-10-06 03:48:26,-14.1
2023-10-06 03:48:55,-12.9
2023-10-06 03:49:26,-19.6
2023-10-06 03:49:56,-13.9
2023-10-06 03:50:26,-14.5
2023-10-06 03:50:56,-17.7
2023-10-06 03:51:26,-20.6
2023-10-06 03:51:56,-13.8
2023-10-06 03:52:26,-14.3
2023-10-06 03:52:56,-13.5
2023-10-06 03:53:26,-14.2
2023-10-06 03:53:56,-13.8
2023-10-06 03:54:26,-14.5
2023-10-06 03:54:56,-15.8
2023-10-06 03:55:27,-14.1
2023-10-06 03:55:56,-14.3
2023-10-06 03:56:26,-16.0
2023-10-06 03:56:56,-14.7
2023-10-06 03:57:26,-16.0
2023-10-06 03:57:56,-14.8
2023-10-06 03:58:26,-15.0
2023-10-06 03:58:56,-15.1
2023-10-06 03:59:26,-15.2
2023-10-06 03:59:56,-15.5
2023-10-06 04:00:26,-16.0
2023-10-06 04:00:56,-17.9
2023-10-06 04:01:26,-16.0
2023-10-06 04:01:56,-16.4
2023-10-06 04:02:26,-17.3
2023-10-06 04:02:56,-16.8
2023-10-06 04:03:26,-16.2
2023-10-06 04:03:56,-23.3
2023-10-06 04:04:26,-17.3
2023-10-06 04:04:56,-46.8
2023-10-06 04:05:26,-46.8
2023-10-06 04:05:56,-46.8
2023-10-06 04:06:26,-17.4
2023-10-06 04:06:56,-18.1
2023-10-06 04:07:26,-17.5
2023-10-06 04:07:56,-17.8
2023-10-06 04:08:26,-17.8
2023-10-06 04:08:56,-18.2
2023-10-06 04:09:26,-18.4
2023-10-06 04:09:56,-18.3
2023-10-06 04:10:26,-24.4
2023-10-06 04:10:56,-18.6
2023-10-06 04:11:27,-18.2
2023-10-06 04:11:56,-18.1
2023-10-06 04:12:26,-18.5
2023-10-06 04:12:56,-19.4
2023-10-06 04:13:26,-19.4
2023-10-06 04:13:56,-18.5
2023-10-06 04:14:26,-18.5
2023-10-06 04:14:56,-18.7
2023-10-06 04:15:26,-18.9
2023-10-06 04:15:56,-19.6
2023-10-06 04:16:26,-46.8
2023-10-06 04:16:56,-46.8
2023-10-06 04:17:26,-46.8
2023-10-06 04:17:57,-46.8
2023-10-06 04:18:26,-46.8
2023-10-06 04:18:56,-46.8
2023-10-06 04:19:26,-46.8
2023-10-06 04:19:56,-46.8
2023-10-06 04:20:26,-46.8
2023-10-06 04:20:56,-46.8
2023-10-06 04:21:26,-46.8
2023-10-06 04:21:56,-46.8
2023-10-06 04:22:26,-46.8
2023-10-06 04:22:56,-46.8
2023-10-06 04:23:26,-46.8
2023-10-06 04:23:56,-46.8
2023-10-06 04:24:27,-46.8
2023-10-06 04:24:56,-46.8
2023-10-06 04:25:26,-46.8
2023-10-06 04:25:56,-46.8
2023-10-06 04:26:26,-46.8
2023-10-06 04:26:56,-46.8
2023-10-06 04:27:26,-46.8
2023-10-06 04:27:56,-46.8
2023-10-06 04:28:26,-46.8
2023-10-06 04:28:56,-46.8
2023-10-06 04:29:26,-46.8
2023-10-06 04:29:56,-46.8
2023-10-06 04:30:26,-46.8
2023-10-06 04:30:57,-46.8
2023-10-06 04:31:26,-46.8
2023-10-06 04:31:56,-46.8
2023-10-06 04:32:26,-46.8
2023-10-06 04:32:56,-46.8
2023-10-06 04:33:26,-46.8
2023-10-06 04:33:56,-46.8
2023-10-06 04:34:26,-46.8
2023-10-06 04:34:56,-46.8
2023-10-06 04:35:26,-46.8
2023-10-06 04:35:56,-46.8
2023-10-06 04:36:26,-46.8
2023-10-06 04:36:56,-46.8
